"category_loop","colors_interaction_loop","complex","interaction","n_complex","name","selected","shared interaction","shared name"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Prp21","false","interacts with","Hsh155 (interacts with) Prp21"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Prp11","false","interacts with","Hsh155 (interacts with) Prp11"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Prp9","false","interacts with","Hsh155 (interacts with) Prp9"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Hsh49","false","interacts with","Hsh155 (interacts with) Hsh49"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Ist3","false","interacts with","Hsh155 (interacts with) Ist3"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Rse1","false","interacts with","Hsh155 (interacts with) Rse1"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Msl1","false","interacts with","Hsh155 (interacts with) Msl1"
,,"U2 snRNP complex","interacts with","18","Hsh155 (interacts with) Lea1","false","interacts with","Hsh155 (interacts with) Lea1"
,,"U2 snRNP complex","interacts with","18","Rse1 (interacts with) Smx3","false","interacts with","Rse1 (interacts with) Smx3"
,,"U2 snRNP complex","interacts with","18","Rse1 (interacts with) Smx2","false","interacts with","Rse1 (interacts with) Smx2"
,,"U2 snRNP complex","interacts with","18","Rse1 (interacts with) Sme1","false","interacts with","Rse1 (interacts with) Sme1"
,,"U2 snRNP complex","interacts with","18","Rse1 (interacts with) Smd3","false","interacts with","Rse1 (interacts with) Smd3"
,,"U2 snRNP complex","interacts with","18","Rse1 (interacts with) Smd2","false","interacts with","Rse1 (interacts with) Smd2"
,,"U2 snRNP complex","interacts with","18","Rse1 (interacts with) Smd1","false","interacts with","Rse1 (interacts with) Smd1"
,,"U2 snRNP complex","interacts with","18","Rse1 (interacts with) Smb1","false","interacts with","Rse1 (interacts with) Smb1"
,,"U2 snRNP complex","interacts with","18","Rse1 (interacts with) Cus2","false","interacts with","Rse1 (interacts with) Cus2"
,,"U2 snRNP complex","interacts with","18","Rse1 (interacts with) Cus1","false","interacts with","Rse1 (interacts with) Cus1"
,,"U2 snRNP complex","interacts with","18","Rse1 (interacts with) Prp21","false","interacts with","Rse1 (interacts with) Prp21"
,,"U2 snRNP complex","interacts with","18","Rse1 (interacts with) Prp11","false","interacts with","Rse1 (interacts with) Prp11"
,,"U2 snRNP complex","interacts with","18","Rse1 (interacts with) Prp9","false","interacts with","Rse1 (interacts with) Prp9"
,,"U2 snRNP complex","interacts with","18","Rse1 (interacts with) Hsh49","false","interacts with","Rse1 (interacts with) Hsh49"
,,"U2 snRNP complex","interacts with","18","Rse1 (interacts with) Ist3","false","interacts with","Rse1 (interacts with) Ist3"
,,"U2 snRNP complex","interacts with","18","Rse1 (interacts with) Hsh155","false","interacts with","Rse1 (interacts with) Hsh155"
,,"U2 snRNP complex","interacts with","18","Rse1 (interacts with) Msl1","false","interacts with","Rse1 (interacts with) Msl1"
,,"U2 snRNP complex","interacts with","18","Rse1 (interacts with) Lea1","false","interacts with","Rse1 (interacts with) Lea1"
,,"U2 snRNP complex","interacts with","18","Msl1 (interacts with) Smx3","false","interacts with","Msl1 (interacts with) Smx3"
,,"U2 snRNP complex","interacts with","18","Msl1 (interacts with) Smx2","false","interacts with","Msl1 (interacts with) Smx2"
,,"U2 snRNP complex","interacts with","18","Msl1 (interacts with) Sme1","false","interacts with","Msl1 (interacts with) Sme1"
,,"U2 snRNP complex","interacts with","18","Msl1 (interacts with) Smd3","false","interacts with","Msl1 (interacts with) Smd3"
,,"U2 snRNP complex","interacts with","18","Msl1 (interacts with) Smd2","false","interacts with","Msl1 (interacts with) Smd2"
,,"U2 snRNP complex","interacts with","18","Msl1 (interacts with) Cus2","false","interacts with","Msl1 (interacts with) Cus2"
,,"U2 snRNP complex","interacts with","18","Msl1 (interacts with) Cus1","false","interacts with","Msl1 (interacts with) Cus1"
,,"U2 snRNP complex","interacts with","18","Msl1 (interacts with) Prp11","false","interacts with","Msl1 (interacts with) Prp11"
,,"U2 snRNP complex","interacts with","18","Msl1 (interacts with) Prp9","false","interacts with","Msl1 (interacts with) Prp9"
,,"U2 snRNP complex","interacts with","18","Msl1 (interacts with) Hsh49","false","interacts with","Msl1 (interacts with) Hsh49"
,,"U2 snRNP complex","interacts with","18","Msl1 (interacts with) Ist3","false","interacts with","Msl1 (interacts with) Ist3"
,,"U2 snRNP complex","interacts with","18","Lea1 (interacts with) Smx3","false","interacts with","Lea1 (interacts with) Smx3"
,,"U2 snRNP complex","interacts with","18","Lea1 (interacts with) Smx2","false","interacts with","Lea1 (interacts with) Smx2"
,,"U2 snRNP complex","interacts with","18","Lea1 (interacts with) Sme1","false","interacts with","Lea1 (interacts with) Sme1"
,,"U2 snRNP complex","interacts with","18","Lea1 (interacts with) Smd3","false","interacts with","Lea1 (interacts with) Smd3"
,,"U2 snRNP complex","interacts with","18","Lea1 (interacts with) Smd2","false","interacts with","Lea1 (interacts with) Smd2"
,,"U2 snRNP complex","interacts with","18","Lea1 (interacts with) Smd1","false","interacts with","Lea1 (interacts with) Smd1"
,,"U2 snRNP complex","interacts with","18","Lea1 (interacts with) Smb1","false","interacts with","Lea1 (interacts with) Smb1"
,,"U2 snRNP complex","interacts with","18","Lea1 (interacts with) Cus2","false","interacts with","Lea1 (interacts with) Cus2"
,,"U2 snRNP complex","interacts with","18","Lea1 (interacts with) Cus1","false","interacts with","Lea1 (interacts with) Cus1"
,,"U2 snRNP complex","interacts with","18","Lea1 (interacts with) Prp21","false","interacts with","Lea1 (interacts with) Prp21"
,,"U2 snRNP complex","interacts with","18","Lea1 (interacts with) Prp11","false","interacts with","Lea1 (interacts with) Prp11"
,,"U2 snRNP complex","interacts with","18","Lea1 (interacts with) Prp9","false","interacts with","Lea1 (interacts with) Prp9"
,,"U2 snRNP complex","interacts with","18","Lea1 (interacts with) Hsh49","false","interacts with","Lea1 (interacts with) Hsh49"
,,"U2 snRNP complex","interacts with","18","Lea1 (interacts with) Ist3","false","interacts with","Lea1 (interacts with) Ist3"
,,"U2 snRNP complex","interacts with","18","Lea1 (interacts with) Hsh155","false","interacts with","Lea1 (interacts with) Hsh155"
,,"U2 snRNP complex","interacts with","18","Lea1 (interacts with) Rse1","false","interacts with","Lea1 (interacts with) Rse1"
,,"U2 snRNP complex","interacts with","18","Lea1 (interacts with) Msl1","false","interacts with","Lea1 (interacts with) Msl1"
